val_class_acc.dolphin,val_class_acc.kangaroo,val_class_acc_epoch.bed,val_class_acc_epoch.seal,val_class_acc.train,val_class_acc.bottle,val_class_acc.lizard,val_class_acc_epoch.elephant,val_class_acc.couch,val_class_acc.skunk,val_class_acc.squirrel,val_class_acc.hamster,val_class_acc_epoch.worm,val_class_acc_epoch.baby,val_loss,val_class_acc_epoch.rabbit,val_class_acc_epoch.whale,val_class_acc_epoch.mushroom,val_class_acc_epoch.motorcycle,val_class_acc_epoch.television,val_class_acc.shark,val_class_acc.butterfly,val_class_acc_epoch.oak_tree,val_class_acc.beetle,val_class_acc.bicycle,val_class_acc_epoch.wolf,val_class_acc.sea,val_class_acc.pine_tree,val_class_acc_epoch.shrew,val_class_acc.bee,val_class_acc_epoch.sunflower,val_class_acc_epoch.pickup_truck,val_class_acc_epoch.fox,val_class_acc.can,val_class_acc.wolf,val_class_acc.mountain,val_class_acc_epoch.lamp,val_class_acc_epoch.castle,val_class_acc_epoch.telephone,val_novelty_epoch,val_class_acc.seal,val_class_acc.spider,val_class_acc_epoch.bee,val_class_acc_epoch.orchid,val_class_acc_epoch.pear,val_class_acc.willow_tree,val_class_acc_epoch.apple,val_class_acc_epoch.chair,val_class_acc_epoch.orange,val_class_acc.flatfish,val_class_acc_epoch.man,val_class_acc.maple_tree,val_class_acc_epoch.porcupine,val_class_acc_epoch.lawn_mower,val_class_acc.cloud,val_class_acc_epoch.can,val_class_acc_epoch.mountain,val_class_acc.poppy,val_class_acc.shrew,val_class_acc_epoch.beaver,epoch,val_class_acc.mouse,val_class_acc.plate,val_class_acc_epoch.plate,val_class_acc_epoch.willow_tree,val_class_acc.trout,val_class_acc.beaver,val_class_acc_epoch.ray,val_class_acc_epoch.tank,val_class_acc_epoch.tractor,val_class_acc_epoch.palm_tree,val_class_acc.turtle,val_class_acc.porcupine,val_class_acc_epoch.dolphin,val_class_acc_epoch.mouse,val_class_acc.aquarium_fish,val_class_acc.possum,val_class_acc.rocket,val_class_acc_epoch.bus,val_class_acc_epoch.tulip,val_class_acc_epoch.crocodile,val_class_acc.bowl,val_class_acc.apple,val_class_acc_epoch.tiger,val_class_acc_epoch.rocket,val_class_acc.baby,val_class_acc.crocodile,val_class_acc_epoch.train,val_class_acc.raccoon,val_class_acc.snail,val_class_acc.woman,val_class_acc.rabbit,val_class_acc_epoch.boy,val_class_acc_epoch.clock,val_class_acc_epoch.wardrobe,train_loss,val_class_acc.pear,val_class_acc.worm,val_class_acc_epoch.kangaroo,val_class_acc.otter,val_class_acc.lawn_mower,val_class_acc_epoch.bear,val_class_acc.rose,val_class_acc_epoch.camel,val_class_acc_epoch.otter,val_class_acc_epoch.turtle,val_class_acc_epoch.dinosaur,val_acc_epoch,val_class_acc.bus,val_class_acc.lion,val_class_acc_epoch.bottle,val_class_acc.bear,val_class_acc.lamp,val_class_acc.palm_tree,val_class_acc_epoch.rose,val_class_acc_epoch.squirrel,val_class_acc.boy,val_class_acc.lobster,val_class_acc_epoch.sea,val_class_acc.orange,val_class_acc_epoch.sweet_pepper,_step,_runtime,val_class_acc.camel,val_class_acc.leopard,val_class_acc_epoch.woman,val_class_acc.cockroach,val_class_acc_epoch.cattle,val_loss_epoch,val_class_acc.bridge,val_class_acc.television,val_class_acc_epoch.lion,val_class_acc.clock,val_class_acc_epoch.cup,val_class_acc_epoch.plain,val_class_acc_epoch.poppy,val_class_acc_epoch.skunk,val_class_acc_epoch.spider,val_class_acc.keyboard,val_class_acc.mushroom,val_class_acc.telephone,val_class_acc_epoch.beetle,val_class_acc_epoch.bridge,val_acc,val_class_acc.motorcycle,val_class_acc_epoch.house,_timestamp,val_class_acc.whale,val_class_acc.tractor,val_class_acc_epoch.chimpanzee,val_class_acc.snake,val_class_acc_epoch.possum,val_class_acc_epoch.raccoon,val_class_acc.man,val_class_acc.sweet_pepper,val_class_acc_epoch.bicycle,trainer/global_step,val_class_acc.skyscraper,val_class_acc_epoch.cloud,val_novelty,val_class_acc_epoch.butterfly,val_class_acc_epoch.caterpillar,val_class_acc_epoch.forest,val_class_acc_epoch.leopard,val_class_acc.bed,val_class_acc.tank,val_class_acc.chimpanzee,train_acc,val_class_acc_epoch.shark,val_class_acc.sunflower,val_class_acc_epoch.crab,val_class_acc_epoch.table,val_class_acc_epoch.lizard,train_acc_epoch,val_class_acc.plain,val_class_acc.orchid,val_class_acc.crab,val_class_acc.table,val_class_acc_epoch.snake,val_class_acc.wardrobe,val_class_acc.caterpillar,val_class_acc_epoch.maple_tree,val_class_acc.oak_tree,val_class_acc_epoch.girl,val_class_acc_epoch.snail,val_class_acc.road,val_class_acc.elephant,val_class_acc_epoch.aquarium_fish,val_class_acc.tiger,val_class_acc.dinosaur,val_class_acc_epoch.bowl,val_class_acc.chair,val_class_acc_epoch.keyboard,val_class_acc_epoch.pine_tree,train_loss_epoch,val_class_acc.cup,val_class_acc.ray,val_class_acc.tulip,val_class_acc_epoch.trout,val_class_acc_epoch.flatfish,val_class_acc.fox,val_class_acc.house,val_class_acc.cattle,val_class_acc.pickup_truck,val_class_acc_epoch.lobster,val_class_acc.girl,val_class_acc.streetcar,val_class_acc_epoch.couch,val_class_acc.castle,val_class_acc.forest,val_class_acc_epoch.cockroach,val_class_acc_epoch.skyscraper,val_class_acc_epoch.road,val_class_acc_epoch.hamster,val_class_acc_epoch.streetcar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.803186058998108,,,,,,,,,,,,,,,,,,,,,,,,,,561,1013,,,,,,,,,,,,,,,,,,,,,,,,1686839557,,,,,,,,,,25599,,,,,,,,,,,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562,1014,,,,,,,,,,,,,,,,,,,,,,,,1686839558,,,,,,,,,,25624,,,,,,,,,,,,,,,,,0.5611749887466431,,,,,,,,,,,,,,,,,,,,,1.7152115106582642,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2575955390930176,,,,,,,,,,,,,,,,,,,,,,,,,,563,1016,,,,,,,,,,,,,,,,,,,,,,,,1686839560,,,,,,,,,,25649,,,,,,,,,,,0.734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8813265562057495,,,,,,,,,,,,,,,,,,,,,,,,,,564,1016,,,,,,,,,,,,,,,,,,,,,,,,1686839560,,,,,,,,,,25699,,,,,,,,,,,0.53125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7689729928970337,,,,,,,,,,,,,,,,,,,,,,,,,,565,1017,,,,,,,,,,,,,,,,,,,,,,,,1686839561,,,,,,,,,,25749,,,,,,,,,,,0.546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3909592628479004,,,,,,,,,,,,,,,,,,,,,,,,,,566,1017,,,,,,,,,,,,,,,,,,,,,,,,1686839561,,,,,,,,,,25799,,,,,,,,,,,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.571995496749878,,,,,,,,,,,,,,,,,,,,,,,,,,567,1018,,,,,,,,,,,,,,,,,,,,,,,,1686839562,,,,,,,,,,25849,,,,,,,,,,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12431001663208,,,,,,,,,,,,,,,,,,,,,,,,,,568,1019,,,,,,,,,,,,,,,,,,,,,,,,1686839563,,,,,,,,,,25899,,,,,,,,,,,0.453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70651113986969,,,,,,,,,,,,,,,,,,,,,,,,,,569,1019,,,,,,,,,,,,,,,,,,,,,,,,1686839563,,,,,,,,,,25949,,,,,,,,,,,0.546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9185380935668945,,,,,,,,,,,,,,,,,,,,,,,,,,570,1020,,,,,,,,,,,,,,,,,,,,,,,,1686839564,,,,,,,,,,25999,,,,,,,,,,,0.515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.084463357925415,,,,,,,,,,,,,,,,,,,,,,,,,,571,1021,,,,,,,,,,,,,,,,,,,,,,,,1686839565,,,,,,,,,,26049,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8762098550796509,,,,,,,,,,,,,,,,,,,,,,,,,,572,1021,,,,,,,,,,,,,,,,,,,,,,,,1686839565,,,,,,,,,,26099,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6894569396972656,,,,,,,,,,,,,,,,,,,,,,,,,,573,1022,,,,,,,,,,,,,,,,,,,,,,,,1686839566,,,,,,,,,,26149,,,,,,,,,,,0.609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7724367380142212,,,,,,,,,,,,,,,,,,,,,,,,,,574,1022,,,,,,,,,,,,,,,,,,,,,,,,1686839566,,,,,,,,,,26199,,,,,,,,,,,0.609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5988221168518066,,,,,,,,,,,,,,,,,,,,,,,,,,575,1023,,,,,,,,,,,,,,,,,,,,,,,,1686839567,,,,,,,,,,26249,,,,,,,,,,,0.609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576,1023,,,,,,,,,,,,,,,,,,,,,,,,1686839567,,,,,,,,,,26249,,,,,,,,,,,,,,,,,0.5620499849319458,,,,,,,,,,,,,,,,,,,,,1.7166054248809814,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6718997955322266,,,,,,,,,,,,,,,,,,,,,,,,,,577,1025,,,,,,,,,,,,,,,,,,,,,,,,1686839569,,,,,,,,,,26299,,,,,,,,,,,0.578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.978274941444397,,,,,,,,,,,,,,,,,,,,,,,,,,578,1026,,,,,,,,,,,,,,,,,,,,,,,,1686839570,,,,,,,,,,26349,,,,,,,,,,,0.453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8946917057037354,,,,,,,,,,,,,,,,,,,,,,,,,,579,1027,,,,,,,,,,,,,,,,,,,,,,,,1686839571,,,,,,,,,,26399,,,,,,,,,,,0.546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3691530227661133,,,,,,,,,,,,,,,,,,,,,,,,,,580,1027,,,,,,,,,,,,,,,,,,,,,,,,1686839571,,,,,,,,,,26449,,,,,,,,,,,0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2915290594100952,,,,,,,,,,,,,,,,,,,,,,,,,,581,1028,,,,,,,,,,,,,,,,,,,,,,,,1686839572,,,,,,,,,,26499,,,,,,,,,,,0.640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9551838636398315,,,,,,,,,,,,,,,,,,,,,,,,,,582,1028,,,,,,,,,,,,,,,,,,,,,,,,1686839572,,,,,,,,,,26549,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6950180530548096,,,,,,,,,,,,,,,,,,,,,,,,,,583,1029,,,,,,,,,,,,,,,,,,,,,,,,1686839573,,,,,,,,,,26599,,,,,,,,,,,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5139191150665283,,,,,,,,,,,,,,,,,,,,,,,,,,584,1030,,,,,,,,,,,,,,,,,,,,,,,,1686839574,,,,,,,,,,26649,,,,,,,,,,,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3302981853485107,,,,,,,,,,,,,,,,,,,,,,,,,,585,1030,,,,,,,,,,,,,,,,,,,,,,,,1686839574,,,,,,,,,,26699,,,,,,,,,,,0.59375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8305211067199707,,,,,,,,,,,,,,,,,,,,,,,,,,586,1031,,,,,,,,,,,,,,,,,,,,,,,,1686839575,,,,,,,,,,26749,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.026712417602539,,,,,,,,,,,,,,,,,,,,,,,,,,587,1032,,,,,,,,,,,,,,,,,,,,,,,,1686839576,,,,,,,,,,26799,,,,,,,,,,,0.53125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0837459564208984,,,,,,,,,,,,,,,,,,,,,,,,,,588,1032,,,,,,,,,,,,,,,,,,,,,,,,1686839576,,,,,,,,,,26849,,,,,,,,,,,0.484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,1033,,,,,,,,,,,,,,,,,,,,,,,,1686839577,,,,,,,,,,26874,,,,,,,,,,,,,,,,,0.5637999773025513,,,,,,,,,,,,,,,,,,,,,1.704213261604309,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.696481466293335,,,,,,,,,,,,,,,,,,,,,,,,,,590,1034,,,,,,,,,,,,,,,,,,,,,,,,1686839578,,,,,,,,,,26899,,,,,,,,,,,0.640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5208616256713867,,,,,,,,,,,,,,,,,,,,,,,,,,591,1035,,,,,,,,,,,,,,,,,,,,,,,,1686839579,,,,,,,,,,26949,,,,,,,,,,,0.59375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6199753284454346,,,,,,,,,,,,,,,,,,,,,,,,,,592,1036,,,,,,,,,,,,,,,,,,,,,,,,1686839580,,,,,,,,,,26999,,,,,,,,,,,0.609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7882261276245117,,,,,,,,,,,,,,,,,,,,,,,,,,593,1036,,,,,,,,,,,,,,,,,,,,,,,,1686839580,,,,,,,,,,27049,,,,,,,,,,,0.53125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4538744688034058,,,,,,,,,,,,,,,,,,,,,,,,,,594,1037,,,,,,,,,,,,,,,,,,,,,,,,1686839581,,,,,,,,,,27099,,,,,,,,,,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5235393047332764,,,,,,,,,,,,,,,,,,,,,,,,,,595,1037,,,,,,,,,,,,,,,,,,,,,,,,1686839581,,,,,,,,,,27149,,,,,,,,,,,0.59375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4160997867584229,,,,,,,,,,,,,,,,,,,,,,,,,,596,1038,,,,,,,,,,,,,,,,,,,,,,,,1686839582,,,,,,,,,,27199,,,,,,,,,,,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.623366355895996,,,,,,,,,,,,,,,,,,,,,,,,,,597,1039,,,,,,,,,,,,,,,,,,,,,,,,1686839583,,,,,,,,,,27249,,,,,,,,,,,0.578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9266512393951416,,,,,,,,,,,,,,,,,,,,,,,,,,598,1039,,,,,,,,,,,,,,,,,,,,,,,,1686839583,,,,,,,,,,27299,,,,,,,,,,,0.515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6622209548950195,,,,,,,,,,,,,,,,,,,,,,,,,,599,1040,,,,,,,,,,,,,,,,,,,,,,,,1686839584,,,,,,,,,,27349,,,,,,,,,,,0.515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9295302629470825,,,,,,,,,,,,,,,,,,,,,,,,,,600,1041,,,,,,,,,,,,,,,,,,,,,,,,1686839585,,,,,,,,,,27399,,,,,,,,,,,0.53125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.322471857070923,,,,,,,,,,,,,,,,,,,,,,,,,,601,1041,,,,,,,,,,,,,,,,,,,,,,,,1686839585,,,,,,,,,,27449,,,,,,,,,,,0.453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4517730474472046,,,,,,,,,,,,,,,,,,,,,,,,,,602,1042,,,,,,,,,,,,,,,,,,,,,,,,1686839586,,,,,,,,,,27499,,,,,,,,,,,0.59375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.466665267944336,17.066667556762695,0,0,17.920000076293945,32.15999984741211,14.506667137145996,0,13.013333320617676,35.30666732788086,17.81333351135254,33.013336181640625,0,0,1.895845651626587,0,0,100,0,0,17.280000686645508,15.786666870117188,0,20.906667709350586,25.33333396911621,0,37.33333206176758,25.97333335876465,0,25.920001983642578,0,0,0,23.189334869384766,21.013330459594727,35.30666732788086,100,0,0,0.0816285717849074,11.029333114624023,17.280000686645508,0,0,0,19.626667022705078,0,0,0,23.253332138061523,0,23.381332397460938,0,0,30.506668090820312,0,0,25.706666946411133,20.053333282470703,0,43,12.074666023254395,30.933330535888672,0,0,30.293331146240234,13.279999732971191,0,0,100,0,15.946666717529297,22.18666648864746,0,0,22.079999923706055,17.440000534057617,27.413331985473633,0,0,0,16.511999130249023,43.33866882324219,0,0,26.133331298828125,20.586666107177734,0,15.41333293914795,28.586668014526367,18.98666763305664,12.607999801635742,0,0,0,,33.855995178222656,31.573333740234375,0,8.533332824707031,32.53333282470703,0,33.91999816894531,0,0,0,0,0.5171178579330444,29.86666488647461,29.866668701171875,0,11.626667022705078,19.84000015258789,34.18666458129883,0,0,11.786666870117188,18.133331298828125,0,40.53333282470703,0,603,1102,23.520000457763672,21.546667098999023,0,39.573333740234375,0,1.8957417011260986,19.626665115356445,24.106666564941406,0,24.639999389648438,0,100,0,0,0,36.15999984741211,20.213333129882812,30.079999923706055,0,0,0.5174999833106995,33.599998474121094,0,1686839646,29.97333526611328,22.133333206176758,0,19.46666717529297,0,0,12.46933364868164,23.733335494995117,0,27499,45.546669006347656,100,0.08162879422153976,0,0,0,0,22.080001831054688,25.600000381469727,22.933332443237305,,0,29.013334274291992,0,0,0,,35.573333740234375,38.87999725341797,19.893333435058594,17.600000381469727,0,35.84000015258789,22.61333465576172,0,30.50666618347168,0,0,38.77333450317383,22.506668090820312,0,25.386667251586914,21.759998321533203,0,42.880001068115234,0,100,,33.38666534423828,19.73333168029785,10.933333396911621,0,0,19.200000762939453,21.65333366394043,21.440000534057617,31.466665267944336,0,20.586668014526367,21.44000244140625,0,31.84000015258789,20.69333267211914,0,0,0,100,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,1102,,,,,,,,,,,,,,,,,,,,,,,,1686839646,,,,,,,,,,27499,,,,,,,,,,,,,,,,,0.5746250152587891,,,,,,,,,,,,,,,,,,,,,1.6677240133285522,,,,,,,,,,,,,,,,,,,,
